Position,Abbreviation,DriverNumber,TeamName,BestLap_Sec,IsWetQuali,Year,Round,Circuit
16.0,NOR,4,McLaren,94.703,0,2023,21,Las Vegas
17.0,OCO,31,Alpine,94.834,0,2023,21,Las Vegas
18.0,ZHO,24,Alfa Romeo,94.849,0,2023,21,Las Vegas
19.0,PIA,81,McLaren,94.85,0,2023,21,Las Vegas
20.0,TSU,22,AlphaTauri,96.447,0,2023,21,Las Vegas
1.0,VER,1,Red Bull Racing,83.445,0,2023,22,Yas Island
2.0,LEC,16,Ferrari,83.584,0,2023,22,Yas Island
3.0,PIA,81,McLaren,83.782,0,2023,22,Yas Island
4.0,RUS,63,Mercedes,83.788,0,2023,22,Yas Island
5.0,NOR,4,McLaren,83.816,0,2023,22,Yas Island
6.0,TSU,22,AlphaTauri,83.968,0,2023,22,Yas Island
7.0,ALO,14,Aston Martin,84.084,0,2023,22,Yas Island
8.0,HUL,27,Haas F1 Team,84.108,0,2023,22,Yas Island
9.0,PER,11,Red Bull Racing,84.116,0,2023,22,Yas Island
10.0,GAS,10,Alpine,84.078,0,2023,22,Yas Island
11.0,HAM,44,Mercedes,84.359,0,2023,22,Yas Island
12.0,OCO,31,Alpine,84.391,0,2023,22,Yas Island
13.0,STR,18,Aston Martin,84.405,0,2023,22,Yas Island
14.0,ALB,23,Williams,84.298,0,2023,22,Yas Island
15.0,RIC,3,AlphaTauri,84.442,0,2023,22,Yas Island
16.0,SAI,55,Ferrari,84.738,0,2023,22,Yas Island
17.0,MAG,20,Haas F1 Team,84.764,0,2023,22,Yas Island
18.0,BOT,77,Alfa Romeo,84.788,0,2023,22,Yas Island
19.0,ZHO,24,Alfa Romeo,85.159,0,2023,22,Yas Island
20.0,SAR,2,Williams,,0,2023,22,Yas Island
