Position,Abbreviation,DriverNumber,TeamName,BestLap_Sec,IsWetQuali,Year,Round,Circuit
12.0,RAI,7,Alfa Romeo Racing,88.856,0,2021,21,Jeddah
13.0,ALO,14,Alpine,88.92,0,2021,21,Jeddah
14.0,RUS,63,Williams,88.926,0,2021,21,Jeddah
15.0,SAI,55,Ferrari,88.237,0,2021,21,Jeddah
16.0,LAT,6,Williams,89.177,0,2021,21,Jeddah
17.0,VET,5,Aston Martin,89.198,0,2021,21,Jeddah
18.0,STR,18,Aston Martin,89.368,0,2021,21,Jeddah
19.0,MSC,47,Haas F1 Team,89.464,0,2021,21,Jeddah
20.0,MAZ,9,Haas F1 Team,90.473,0,2021,21,Jeddah
1.0,VER,33,Red Bull Racing,82.109,0,2021,22,Yas Island
2.0,HAM,44,Mercedes,82.48,0,2021,22,Yas Island
3.0,NOR,4,McLaren,82.931,0,2021,22,Yas Island
4.0,PER,11,Red Bull Racing,82.947,0,2021,22,Yas Island
5.0,SAI,55,Ferrari,82.992,0,2021,22,Yas Island
6.0,BOT,77,Mercedes,83.036,0,2021,22,Yas Island
7.0,LEC,16,Ferrari,83.122,0,2021,22,Yas Island
8.0,TSU,22,AlphaTauri,83.22,0,2021,22,Yas Island
9.0,OCO,31,Alpine,83.389,0,2021,22,Yas Island
10.0,RIC,3,McLaren,83.409,0,2021,22,Yas Island
11.0,ALO,14,Alpine,83.46,0,2021,22,Yas Island
12.0,GAS,10,AlphaTauri,83.489,0,2021,22,Yas Island
13.0,STR,18,Aston Martin,84.061,0,2021,22,Yas Island
14.0,GIO,99,Alfa Romeo Racing,84.118,0,2021,22,Yas Island
15.0,VET,5,Aston Martin,84.225,0,2021,22,Yas Island
16.0,LAT,6,Williams,84.338,0,2021,22,Yas Island
17.0,RUS,63,Williams,84.423,0,2021,22,Yas Island
18.0,RAI,7,Alfa Romeo Racing,84.779,0,2021,22,Yas Island
19.0,MSC,47,Haas F1 Team,84.906,0,2021,22,Yas Island
20.0,MAZ,9,Haas F1 Team,85.685,0,2021,22,Yas Island
