Position,Abbreviation,DriverNumber,TeamName,BestLap_Sec,IsWetQuali,Year,Round,Circuit
17.0,ZHO,24,Alfa Romeo,75.197,1,2022,21,São Paulo
18.0,BOT,77,Alfa Romeo,75.486,1,2022,21,São Paulo
19.0,TSU,22,AlphaTauri,76.264,1,2022,21,São Paulo
20.0,MSC,47,Haas F1 Team,76.361,1,2022,21,São Paulo
1.0,VER,1,Red Bull Racing,83.824,0,2022,22,Yas Island
2.0,PER,11,Red Bull Racing,84.052,0,2022,22,Yas Island
3.0,LEC,16,Ferrari,84.092,0,2022,22,Yas Island
4.0,SAI,55,Ferrari,84.242,0,2022,22,Yas Island
5.0,HAM,44,Mercedes,84.508,0,2022,22,Yas Island
6.0,RUS,63,Mercedes,84.511,0,2022,22,Yas Island
7.0,NOR,4,McLaren,84.769,0,2022,22,Yas Island
8.0,OCO,31,Alpine,84.83,0,2022,22,Yas Island
9.0,VET,5,Aston Martin,84.961,0,2022,22,Yas Island
10.0,RIC,3,McLaren,85.045,0,2022,22,Yas Island
11.0,ALO,14,Alpine,85.096,0,2022,22,Yas Island
12.0,TSU,22,AlphaTauri,85.219,0,2022,22,Yas Island
13.0,MSC,47,Haas F1 Team,85.225,0,2022,22,Yas Island
14.0,STR,18,Aston Martin,85.359,0,2022,22,Yas Island
15.0,ZHO,24,Alfa Romeo,85.408,0,2022,22,Yas Island
16.0,MAG,20,Haas F1 Team,85.834,0,2022,22,Yas Island
17.0,GAS,10,AlphaTauri,85.859,0,2022,22,Yas Island
18.0,BOT,77,Alfa Romeo,85.892,0,2022,22,Yas Island
19.0,ALB,23,Williams,86.028,0,2022,22,Yas Island
20.0,LAT,6,Williams,86.054,0,2022,22,Yas Island
