Position,Abbreviation,DriverNumber,TeamName,GridPosition,Status,RaceTime_Sec,PitStops,IsWetRace,Year,Round,Circuit
4.0,NOR,4,McLaren,15.0,Finished,36.143,0,0,2024,17,Baku
5.0,VER,1,Red Bull Racing,6.0,Finished,77.098,0,0,2024,17,Baku
6.0,ALO,14,Aston Martin,7.0,Finished,85.468,0,0,2024,17,Baku
7.0,ALB,23,Williams,9.0,Finished,87.396,0,0,2024,17,Baku
8.0,COL,43,Williams,8.0,Finished,89.541,0,0,2024,17,Baku
9.0,HAM,44,Mercedes,19.0,Finished,92.401,0,0,2024,17,Baku
10.0,BEA,50,Haas F1 Team,10.0,Finished,93.127,0,0,2024,17,Baku
11.0,HUL,27,Haas F1 Team,12.0,Finished,93.465,0,0,2024,17,Baku
12.0,GAS,10,Alpine,18.0,Finished,117.189,0,0,2024,17,Baku
13.0,RIC,3,RB,14.0,Finished,146.907,0,0,2024,17,Baku
14.0,ZHO,24,Kick Sauber,17.0,Finished,148.841,0,0,2024,17,Baku
15.0,OCO,31,Alpine,20.0,Lapped,21.344,0,0,2024,17,Baku
16.0,BOT,77,Kick Sauber,16.0,Lapped,25.395,0,0,2024,17,Baku
17.0,PER,11,Red Bull Racing,4.0,Finished,,0,0,2024,17,Baku
18.0,SAI,55,Ferrari,3.0,Finished,,0,0,2024,17,Baku
19.0,STR,18,Aston Martin,13.0,Finished,,0,0,2024,17,Baku
20.0,TSU,22,RB,11.0,Retired,,0,0,2024,17,Baku
1.0,NOR,4,McLaren,1.0,Finished,6052.571,0,0,2024,18,Marina Bay
2.0,VER,1,Red Bull Racing,2.0,Finished,20.945,0,0,2024,18,Marina Bay
3.0,PIA,81,McLaren,5.0,Finished,41.823,0,0,2024,18,Marina Bay
4.0,RUS,63,Mercedes,4.0,Finished,61.04,0,0,2024,18,Marina Bay
5.0,LEC,16,Ferrari,9.0,Finished,62.43,0,0,2024,18,Marina Bay
6.0,HAM,44,Mercedes,3.0,Finished,85.248,0,0,2024,18,Marina Bay
7.0,SAI,55,Ferrari,10.0,Finished,96.039,0,0,2024,18,Marina Bay
8.0,ALO,14,Aston Martin,7.0,Lapped,0.873,0,0,2024,18,Marina Bay
9.0,HUL,27,Haas F1 Team,6.0,Lapped,3.14,0,0,2024,18,Marina Bay
10.0,PER,11,Red Bull Racing,13.0,Lapped,4.624,0,0,2024,18,Marina Bay
11.0,COL,43,Williams,12.0,Lapped,6.284,0,0,2024,18,Marina Bay
12.0,TSU,22,RB,8.0,Lapped,8.792,0,0,2024,18,Marina Bay
13.0,OCO,31,Alpine,15.0,Lapped,44.005,0,0,2024,18,Marina Bay
14.0,STR,18,Aston Martin,17.0,Lapped,47.571,0,0,2024,18,Marina Bay
15.0,ZHO,24,Kick Sauber,20.0,Lapped,57.22,0,0,2024,18,Marina Bay
16.0,BOT,77,Kick Sauber,19.0,Lapped,57.829,0,0,2024,18,Marina Bay
17.0,GAS,10,Alpine,18.0,Lapped,59.059,0,0,2024,18,Marina Bay
18.0,RIC,3,RB,16.0,Lapped,89.796,0,0,2024,18,Marina Bay
19.0,MAG,20,Haas F1 Team,14.0,Finished,,0,0,2024,18,Marina Bay
20.0,ALB,23,Williams,11.0,Retired,,0,0,2024,18,Marina Bay
1.0,LEC,16,Ferrari,4.0,Finished,5709.639,0,0,2024,19,Austin
2.0,SAI,55,Ferrari,3.0,Finished,8.562,0,0,2024,19,Austin
3.0,VER,1,Red Bull Racing,2.0,Finished,19.412,0,0,2024,19,Austin
4.0,NOR,4,McLaren,1.0,Finished,20.354,0,0,2024,19,Austin
5.0,PIA,81,McLaren,5.0,Finished,21.921,0,0,2024,19,Austin
6.0,RUS,63,Mercedes,20.0,Finished,56.295,0,0,2024,19,Austin
7.0,PER,11,Red Bull Racing,9.0,Finished,59.072,0,0,2024,19,Austin
8.0,HUL,27,Haas F1 Team,11.0,Finished,62.957,0,0,2024,19,Austin
9.0,LAW,30,RB,19.0,Finished,70.563,0,0,2024,19,Austin
10.0,COL,43,Williams,15.0,Finished,71.979,0,0,2024,19,Austin
11.0,MAG,20,Haas F1 Team,8.0,Finished,79.782,0,0,2024,19,Austin
12.0,GAS,10,Alpine,6.0,Finished,90.558,0,0,2024,19,Austin
13.0,ALO,14,Aston Martin,7.0,Lapped,1.726,0,0,2024,19,Austin
14.0,TSU,22,RB,10.0,Lapped,8.212,0,0,2024,19,Austin
15.0,STR,18,Aston Martin,13.0,Lapped,16.983,0,0,2024,19,Austin
16.0,ALB,23,Williams,14.0,Lapped,18.092,0,0,2024,19,Austin
17.0,BOT,77,Kick Sauber,16.0,Lapped,34.333,0,0,2024,19,Austin
18.0,OCO,31,Alpine,12.0,Lapped,42.112,0,0,2024,19,Austin
19.0,ZHO,24,Kick Sauber,18.0,Lapped,49.24,0,0,2024,19,Austin
20.0,HAM,44,Mercedes,17.0,Retired,,0,0,2024,19,Austin
1.0,SAI,55,Ferrari,1.0,Finished,6055.8,0,0,2024,20,Mexico City
2.0,NOR,4,McLaren,3.0,Finished,4.705,0,0,2024,20,Mexico City
3.0,LEC,16,Ferrari,4.0,Finished,34.387,0,0,2024,20,Mexico City
4.0,HAM,44,Mercedes,6.0,Finished,44.78,0,0,2024,20,Mexico City
5.0,RUS,63,Mercedes,5.0,Finished,48.536,0,0,2024,20,Mexico City
6.0,VER,1,Red Bull Racing,2.0,Finished,59.558,0,0,2024,20,Mexico City
7.0,MAG,20,Haas F1 Team,7.0,Finished,63.642,0,0,2024,20,Mexico City
8.0,PIA,81,McLaren,17.0,Finished,64.928,0,0,2024,20,Mexico City
9.0,HUL,27,Haas F1 Team,10.0,Lapped,2.7199999999999998,0,0,2024,20,Mexico City
10.0,GAS,10,Alpine,8.0,Lapped,18.587,0,0,2024,20,Mexico City
11.0,STR,18,Aston Martin,14.0,Lapped,25.072,0,0,2024,20,Mexico City
12.0,COL,43,Williams,16.0,Lapped,37.497,0,0,2024,20,Mexico City
13.0,OCO,31,Alpine,0.0,Lapped,39.663,0,0,2024,20,Mexico City
14.0,BOT,77,Kick Sauber,15.0,Lapped,42.227,0,0,2024,20,Mexico City
15.0,ZHO,24,Kick Sauber,19.0,Lapped,61.722,0,0,2024,20,Mexico City
16.0,LAW,30,RB,12.0,Lapped,64.466,0,0,2024,20,Mexico City
17.0,PER,11,Red Bull Racing,18.0,Lapped,73.284,0,0,2024,20,Mexico City
18.0,ALO,14,Aston Martin,13.0,Retired,,0,0,2024,20,Mexico City
19.0,ALB,23,Williams,9.0,Retired,,0,0,2024,20,Mexico City
20.0,TSU,22,RB,11.0,Retired,,0,0,2024,20,Mexico City
1.0,VER,1,Red Bull Racing,17.0,Finished,7614.43,0,1,2024,21,São Paulo
2.0,OCO,31,Alpine,4.0,Finished,19.477,0,1,2024,21,São Paulo
3.0,GAS,10,Alpine,13.0,Finished,22.532,0,1,2024,21,São Paulo
4.0,RUS,63,Mercedes,2.0,Finished,23.265,0,1,2024,21,São Paulo
5.0,LEC,16,Ferrari,6.0,Finished,30.177,0,1,2024,21,São Paulo
6.0,NOR,4,McLaren,1.0,Finished,31.372,0,1,2024,21,São Paulo
7.0,TSU,22,RB,3.0,Finished,42.056,0,1,2024,21,São Paulo
8.0,PIA,81,McLaren,8.0,Finished,44.943,0,1,2024,21,São Paulo
9.0,LAW,30,RB,5.0,Finished,50.452,0,1,2024,21,São Paulo
10.0,HAM,44,Mercedes,14.0,Finished,50.753,0,1,2024,21,São Paulo
11.0,PER,11,Red Bull Racing,12.0,Finished,51.531,0,1,2024,21,São Paulo
12.0,BEA,50,Haas F1 Team,15.0,Finished,57.085,0,1,2024,21,São Paulo
13.0,BOT,77,Kick Sauber,11.0,Finished,63.588,0,1,2024,21,São Paulo
14.0,ALO,14,Aston Martin,9.0,Finished,78.049,0,1,2024,21,São Paulo
15.0,ZHO,24,Kick Sauber,19.0,Finished,79.649,2,1,2024,21,São Paulo
16.0,SAI,55,Ferrari,20.0,Retired,,0,1,2024,21,São Paulo
17.0,COL,43,Williams,16.0,Retired,,0,1,2024,21,São Paulo
18.0,ALB,23,Williams,7.0,Did not start,,0,1,2024,21,São Paulo
19.0,STR,18,Aston Martin,10.0,Did not start,,0,1,2024,21,São Paulo
20.0,HUL,27,Haas F1 Team,18.0,Disqualified,,1,1,2024,21,São Paulo
1.0,RUS,63,Mercedes,1.0,Finished,4925.969,0,0,2024,22,Las Vegas
2.0,HAM,44,Mercedes,10.0,Finished,7.313,0,0,2024,22,Las Vegas
3.0,SAI,55,Ferrari,2.0,Finished,11.906,0,0,2024,22,Las Vegas
4.0,LEC,16,Ferrari,4.0,Finished,14.283,0,0,2024,22,Las Vegas
5.0,VER,1,Red Bull Racing,5.0,Finished,16.582,0,0,2024,22,Las Vegas
6.0,NOR,4,McLaren,6.0,Finished,43.385,0,0,2024,22,Las Vegas
7.0,PIA,81,McLaren,8.0,Finished,51.365,0,0,2024,22,Las Vegas
8.0,HUL,27,Haas F1 Team,9.0,Finished,59.808,0,0,2024,22,Las Vegas
9.0,TSU,22,RB,7.0,Finished,62.808,0,0,2024,22,Las Vegas
10.0,PER,11,Red Bull Racing,15.0,Finished,63.114,0,0,2024,22,Las Vegas
11.0,ALO,14,Aston Martin,16.0,Finished,69.195,0,0,2024,22,Las Vegas
12.0,MAG,20,Haas F1 Team,12.0,Finished,69.803,0,0,2024,22,Las Vegas
13.0,ZHO,24,Kick Sauber,13.0,Finished,74.085,0,0,2024,22,Las Vegas
14.0,COL,43,Williams,20.0,Finished,75.172,0,0,2024,22,Las Vegas
15.0,STR,18,Aston Martin,18.0,Finished,84.102,0,0,2024,22,Las Vegas
16.0,LAW,30,RB,14.0,Finished,91.005,0,0,2024,22,Las Vegas
17.0,OCO,31,Alpine,11.0,Lapped,2.06,1,0,2024,22,Las Vegas
18.0,BOT,77,Kick Sauber,19.0,Lapped,11.285,0,0,2024,22,Las Vegas
19.0,ALB,23,Williams,17.0,Retired,,0,0,2024,22,Las Vegas
20.0,GAS,10,Alpine,3.0,Retired,,0,0,2024,22,Las Vegas
1.0,VER,1,Red Bull Racing,2.0,Finished,5465.323,2,0,2024,23,Lusail
2.0,LEC,16,Ferrari,5.0,Finished,6.031,2,0,2024,23,Lusail
3.0,PIA,81,McLaren,4.0,Finished,6.819,1,0,2024,23,Lusail
4.0,RUS,63,Mercedes,1.0,Finished,14.104,2,0,2024,23,Lusail
5.0,GAS,10,Alpine,11.0,Finished,16.782,2,0,2024,23,Lusail
6.0,SAI,55,Ferrari,7.0,Finished,17.476,1,0,2024,23,Lusail
7.0,ALO,14,Aston Martin,8.0,Finished,19.867,2,0,2024,23,Lusail
8.0,ZHO,24,Kick Sauber,12.0,Finished,25.36,2,0,2024,23,Lusail
9.0,MAG,20,Haas F1 Team,10.0,Finished,32.177,1,0,2024,23,Lusail
10.0,NOR,4,McLaren,3.0,Finished,35.762,2,0,2024,23,Lusail
11.0,BOT,77,Kick Sauber,13.0,Finished,50.243,1,0,2024,23,Lusail
12.0,HAM,44,Mercedes,6.0,Finished,56.122,2,0,2024,23,Lusail
13.0,TSU,22,RB,14.0,Finished,61.1,2,0,2024,23,Lusail
14.0,LAW,30,RB,17.0,Finished,62.656,2,0,2024,23,Lusail
15.0,ALB,23,Williams,16.0,Lapped,12.969,2,0,2024,23,Lusail
16.0,HUL,27,Haas F1 Team,18.0,Retired,,1,0,2024,23,Lusail
17.0,PER,11,Red Bull Racing,9.0,Retired,,2,0,2024,23,Lusail
18.0,STR,18,Aston Martin,15.0,Retired,,1,0,2024,23,Lusail
19.0,COL,43,Williams,19.0,Retired,,0,0,2024,23,Lusail
20.0,OCO,31,Alpine,20.0,Retired,,0,0,2024,23,Lusail
1.0,NOR,4,McLaren,1.0,Finished,5193.291,0,0,2024,24,Yas Island
2.0,SAI,55,Ferrari,3.0,Finished,5.832,0,0,2024,24,Yas Island
3.0,LEC,16,Ferrari,19.0,Finished,31.928,0,0,2024,24,Yas Island
4.0,HAM,44,Mercedes,16.0,Finished,36.483,0,0,2024,24,Yas Island
5.0,RUS,63,Mercedes,6.0,Finished,37.538,0,0,2024,24,Yas Island
6.0,VER,1,Red Bull Racing,4.0,Finished,49.847,0,0,2024,24,Yas Island
7.0,GAS,10,Alpine,5.0,Finished,72.56,0,0,2024,24,Yas Island
8.0,HUL,27,Haas F1 Team,7.0,Finished,75.554,0,0,2024,24,Yas Island
9.0,ALO,14,Aston Martin,8.0,Finished,82.373,0,0,2024,24,Yas Island
10.0,PIA,81,McLaren,2.0,Finished,83.821,0,0,2024,24,Yas Island
11.0,ALB,23,Williams,18.0,Lapped,11.251,0,0,2024,24,Yas Island
12.0,TSU,22,RB,11.0,Lapped,14.738,0,0,2024,24,Yas Island
13.0,ZHO,24,Kick Sauber,15.0,Lapped,17.304,0,0,2024,24,Yas Island
14.0,STR,18,Aston Martin,13.0,Lapped,18.473,0,0,2024,24,Yas Island
15.0,DOO,61,Alpine,17.0,Lapped,26.555,0,0,2024,24,Yas Island
16.0,MAG,20,Haas F1 Team,14.0,Lapped,77.597,1,0,2024,24,Yas Island
17.0,LAW,30,RB,12.0,Finished,,1,0,2024,24,Yas Island
18.0,BOT,77,Kick Sauber,9.0,Retired,,0,0,2024,24,Yas Island
19.0,COL,43,Williams,20.0,Retired,,0,0,2024,24,Yas Island
20.0,PER,11,Red Bull Racing,10.0,Retired,,0,0,2024,24,Yas Island
