Position,Abbreviation,DriverNumber,TeamName,BestLap_Sec,IsWetQuali,Year,Round,Circuit
5.0,VER,1,Red Bull Racing,92.797,0,2024,22,Las Vegas
6.0,NOR,4,McLaren,93.008,0,2024,22,Las Vegas
7.0,TSU,22,RB,93.029,0,2024,22,Las Vegas
8.0,PIA,81,McLaren,93.024,0,2024,22,Las Vegas
9.0,HUL,27,Haas F1 Team,93.062,0,2024,22,Las Vegas
10.0,HAM,44,Mercedes,92.567,0,2024,22,Las Vegas
11.0,OCO,31,Alpine,93.221,0,2024,22,Las Vegas
12.0,MAG,20,Haas F1 Team,93.297,0,2024,22,Las Vegas
13.0,ZHO,24,Kick Sauber,93.566,0,2024,22,Las Vegas
14.0,COL,43,Williams,93.746,0,2024,22,Las Vegas
15.0,LAW,30,RB,94.087,0,2024,22,Las Vegas
16.0,PER,11,Red Bull Racing,94.155,0,2024,22,Las Vegas
17.0,ALO,14,Aston Martin,94.258,0,2024,22,Las Vegas
18.0,ALB,23,Williams,94.425,0,2024,22,Las Vegas
19.0,BOT,77,Kick Sauber,94.43,0,2024,22,Las Vegas
20.0,STR,18,Aston Martin,94.484,0,2024,22,Las Vegas
1.0,VER,1,Red Bull Racing,80.52,0,2024,23,Lusail
2.0,RUS,63,Mercedes,80.575,0,2024,23,Lusail
3.0,NOR,4,McLaren,80.772,0,2024,23,Lusail
4.0,PIA,81,McLaren,80.829,0,2024,23,Lusail
5.0,LEC,16,Ferrari,80.852,0,2024,23,Lusail
6.0,HAM,44,Mercedes,81.011,0,2024,23,Lusail
7.0,SAI,55,Ferrari,81.041,0,2024,23,Lusail
8.0,ALO,14,Aston Martin,81.208,0,2024,23,Lusail
9.0,PER,11,Red Bull Racing,81.425,0,2024,23,Lusail
10.0,MAG,20,Haas F1 Team,81.387,0,2024,23,Lusail
11.0,GAS,10,Alpine,81.437,0,2024,23,Lusail
12.0,ZHO,24,Kick Sauber,81.501,0,2024,23,Lusail
13.0,BOT,77,Kick Sauber,81.731,0,2024,23,Lusail
14.0,TSU,22,RB,81.771,0,2024,23,Lusail
15.0,STR,18,Aston Martin,81.911,0,2024,23,Lusail
16.0,ALB,23,Williams,82.39,0,2024,23,Lusail
17.0,LAW,30,RB,82.411,0,2024,23,Lusail
18.0,HUL,27,Haas F1 Team,82.442,0,2024,23,Lusail
19.0,COL,43,Williams,82.594,0,2024,23,Lusail
20.0,OCO,31,Alpine,82.714,0,2024,23,Lusail
1.0,NOR,4,McLaren,82.595,0,2024,24,Yas Island
2.0,PIA,81,McLaren,82.804,0,2024,24,Yas Island
3.0,SAI,55,Ferrari,82.824,0,2024,24,Yas Island
4.0,HUL,27,Haas F1 Team,82.886,0,2024,24,Yas Island
5.0,VER,1,Red Bull Racing,82.945,0,2024,24,Yas Island
6.0,GAS,10,Alpine,82.984,0,2024,24,Yas Island
7.0,RUS,63,Mercedes,83.132,0,2024,24,Yas Island
8.0,ALO,14,Aston Martin,83.196,0,2024,24,Yas Island
9.0,BOT,77,Kick Sauber,83.204,0,2024,24,Yas Island
10.0,PER,11,Red Bull Racing,83.264,0,2024,24,Yas Island
11.0,TSU,22,RB,83.419,0,2024,24,Yas Island
12.0,LAW,30,RB,83.472,0,2024,24,Yas Island
13.0,STR,18,Aston Martin,83.729,0,2024,24,Yas Island
14.0,LEC,16,Ferrari,83.302,0,2024,24,Yas Island
15.0,MAG,20,Haas F1 Team,83.632,0,2024,24,Yas Island
16.0,ALB,23,Williams,83.821,0,2024,24,Yas Island
17.0,ZHO,24,Kick Sauber,83.88,0,2024,24,Yas Island
18.0,HAM,44,Mercedes,83.887,0,2024,24,Yas Island
19.0,COL,43,Williams,83.912,0,2024,24,Yas Island
20.0,DOO,61,Alpine,84.105,0,2024,24,Yas Island
