Position,Abbreviation,DriverNumber,TeamName,GridPosition,Status,RaceTime_Sec,PitStops,IsWetRace,Year,Round,Circuit
2.0,LEC,16,Ferrari,1.0,Finished,2.5949999999999998,0,1,2022,17,Marina Bay
3.0,SAI,55,Ferrari,4.0,Finished,10.305,0,1,2022,17,Marina Bay
4.0,NOR,4,McLaren,6.0,Finished,21.133,0,1,2022,17,Marina Bay
5.0,RIC,3,McLaren,16.0,Finished,53.282,0,1,2022,17,Marina Bay
6.0,STR,18,Aston Martin,11.0,Finished,56.33,0,1,2022,17,Marina Bay
7.0,VER,1,Red Bull Racing,8.0,Finished,58.825,0,1,2022,17,Marina Bay
8.0,VET,5,Aston Martin,13.0,Finished,60.032,0,1,2022,17,Marina Bay
9.0,HAM,44,Mercedes,3.0,Finished,61.515,0,1,2022,17,Marina Bay
10.0,GAS,10,AlphaTauri,7.0,Finished,69.576,0,1,2022,17,Marina Bay
11.0,BOT,77,Alfa Romeo,15.0,Finished,88.844,0,1,2022,17,Marina Bay
12.0,MAG,20,Haas F1 Team,9.0,Finished,92.61,0,1,2022,17,Marina Bay
13.0,MSC,47,Haas F1 Team,12.0,+1 Lap,,0,1,2022,17,Marina Bay
14.0,RUS,63,Mercedes,0.0,+2 Laps,,0,1,2022,17,Marina Bay
15.0,TSU,22,AlphaTauri,10.0,Accident,,0,1,2022,17,Marina Bay
16.0,OCO,31,Alpine,17.0,Engine,,0,1,2022,17,Marina Bay
17.0,ALB,23,Williams,18.0,Collision damage,,0,1,2022,17,Marina Bay
18.0,ALO,14,Alpine,5.0,Engine,,0,1,2022,17,Marina Bay
19.0,LAT,6,Williams,19.0,Collision damage,,0,1,2022,17,Marina Bay
20.0,ZHO,24,Alfa Romeo,14.0,Collision,,0,1,2022,17,Marina Bay
1.0,VER,1,Red Bull Racing,1.0,Finished,10904.004,0,1,2022,18,Suzuka
2.0,PER,11,Red Bull Racing,4.0,Finished,27.066,0,1,2022,18,Suzuka
3.0,LEC,16,Ferrari,2.0,Finished,31.763,0,1,2022,18,Suzuka
4.0,OCO,31,Alpine,5.0,Finished,39.685,0,1,2022,18,Suzuka
5.0,HAM,44,Mercedes,6.0,Finished,40.326,0,1,2022,18,Suzuka
6.0,VET,5,Aston Martin,9.0,Finished,46.358,0,1,2022,18,Suzuka
7.0,ALO,14,Alpine,7.0,Finished,46.369,0,1,2022,18,Suzuka
8.0,RUS,63,Mercedes,8.0,Finished,47.661,0,1,2022,18,Suzuka
9.0,LAT,6,Williams,20.0,Finished,70.143,0,1,2022,18,Suzuka
10.0,NOR,4,McLaren,10.0,Finished,70.782,0,1,2022,18,Suzuka
11.0,RIC,3,McLaren,11.0,Finished,72.877,0,1,2022,18,Suzuka
12.0,STR,18,Aston Martin,19.0,Finished,73.904,0,1,2022,18,Suzuka
13.0,TSU,22,AlphaTauri,13.0,Finished,75.599,0,1,2022,18,Suzuka
14.0,MAG,20,Haas F1 Team,18.0,Finished,86.016,0,1,2022,18,Suzuka
15.0,BOT,77,Alfa Romeo,12.0,Finished,86.496,0,1,2022,18,Suzuka
16.0,ZHO,24,Alfa Romeo,14.0,Finished,87.043,0,1,2022,18,Suzuka
17.0,MSC,47,Haas F1 Team,15.0,Finished,92.523,0,1,2022,18,Suzuka
18.0,GAS,10,AlphaTauri,17.0,Finished,108.091,2,1,2022,18,Suzuka
19.0,SAI,55,Ferrari,3.0,Accident,,0,1,2022,18,Suzuka
20.0,ALB,23,Williams,16.0,Hydraulics,,0,1,2022,18,Suzuka
1.0,VER,1,Red Bull Racing,2.0,Finished,6131.687,0,0,2022,19,Austin
2.0,HAM,44,Mercedes,3.0,Finished,5.023,0,0,2022,19,Austin
3.0,LEC,16,Ferrari,12.0,Finished,7.501,0,0,2022,19,Austin
4.0,PER,11,Red Bull Racing,9.0,Finished,8.293,0,0,2022,19,Austin
5.0,RUS,63,Mercedes,4.0,Finished,44.815,0,0,2022,19,Austin
6.0,NOR,4,McLaren,6.0,Finished,53.785,0,0,2022,19,Austin
7.0,ALO,14,Alpine,14.0,Finished,55.078,0,0,2022,19,Austin
8.0,VET,5,Aston Martin,10.0,Finished,65.354,0,0,2022,19,Austin
9.0,MAG,20,Haas F1 Team,13.0,Finished,65.834,0,0,2022,19,Austin
10.0,TSU,22,AlphaTauri,19.0,Finished,70.919,0,0,2022,19,Austin
11.0,OCO,31,Alpine,0.0,Finished,72.875,0,0,2022,19,Austin
12.0,ZHO,24,Alfa Romeo,18.0,Finished,76.164,0,0,2022,19,Austin
13.0,ALB,23,Williams,8.0,Finished,80.057,0,0,2022,19,Austin
14.0,GAS,10,AlphaTauri,11.0,Finished,81.763,0,0,2022,19,Austin
15.0,MSC,47,Haas F1 Team,16.0,Finished,84.49,0,0,2022,19,Austin
16.0,RIC,3,McLaren,15.0,Finished,90.487,0,0,2022,19,Austin
17.0,LAT,6,Williams,17.0,Finished,103.588,0,0,2022,19,Austin
18.0,STR,18,Aston Martin,5.0,Collision,,0,0,2022,19,Austin
19.0,BOT,77,Alfa Romeo,7.0,Spun off,,0,0,2022,19,Austin
20.0,SAI,55,Ferrari,1.0,Collision damage,,0,0,2022,19,Austin
1.0,VER,1,Red Bull Racing,1.0,Finished,5916.729,0,0,2022,20,Mexico City
2.0,HAM,44,Mercedes,3.0,Finished,15.186,0,0,2022,20,Mexico City
3.0,PER,11,Red Bull Racing,4.0,Finished,18.097,0,0,2022,20,Mexico City
4.0,RUS,63,Mercedes,2.0,Finished,49.431,0,0,2022,20,Mexico City
5.0,SAI,55,Ferrari,5.0,Finished,58.123,0,0,2022,20,Mexico City
6.0,LEC,16,Ferrari,7.0,Finished,68.774,0,0,2022,20,Mexico City
7.0,RIC,3,McLaren,11.0,+1 Lap,,0,0,2022,20,Mexico City
8.0,OCO,31,Alpine,10.0,+1 Lap,,0,0,2022,20,Mexico City
9.0,NOR,4,McLaren,8.0,+1 Lap,,0,0,2022,20,Mexico City
10.0,BOT,77,Alfa Romeo,6.0,+1 Lap,,0,0,2022,20,Mexico City
11.0,GAS,10,AlphaTauri,14.0,+1 Lap,,0,0,2022,20,Mexico City
12.0,ALB,23,Williams,17.0,+1 Lap,,0,0,2022,20,Mexico City
13.0,ZHO,24,Alfa Romeo,12.0,+1 Lap,,0,0,2022,20,Mexico City
14.0,VET,5,Aston Martin,16.0,+1 Lap,,0,0,2022,20,Mexico City
15.0,STR,18,Aston Martin,20.0,+1 Lap,,0,0,2022,20,Mexico City
16.0,MSC,47,Haas F1 Team,15.0,+1 Lap,,0,0,2022,20,Mexico City
17.0,MAG,20,Haas F1 Team,19.0,+1 Lap,,0,0,2022,20,Mexico City
18.0,LAT,6,Williams,18.0,+2 Laps,,0,0,2022,20,Mexico City
19.0,ALO,14,Alpine,9.0,Engine,,0,0,2022,20,Mexico City
20.0,TSU,22,AlphaTauri,13.0,Collision damage,,0,0,2022,20,Mexico City
1.0,RUS,63,Mercedes,1.0,Finished,5914.044,0,0,2022,21,São Paulo
2.0,HAM,44,Mercedes,2.0,Finished,1.529,0,0,2022,21,São Paulo
3.0,SAI,55,Ferrari,7.0,Finished,4.051,0,0,2022,21,São Paulo
4.0,LEC,16,Ferrari,5.0,Finished,8.441,0,0,2022,21,São Paulo
5.0,ALO,14,Alpine,17.0,Finished,9.561,0,0,2022,21,São Paulo
6.0,VER,1,Red Bull Racing,3.0,Finished,10.056,0,0,2022,21,São Paulo
7.0,PER,11,Red Bull Racing,4.0,Finished,14.08,0,0,2022,21,São Paulo
8.0,OCO,31,Alpine,16.0,Finished,18.69,0,0,2022,21,São Paulo
9.0,BOT,77,Alfa Romeo,14.0,Finished,22.552,0,0,2022,21,São Paulo
10.0,STR,18,Aston Martin,15.0,Finished,23.552,0,0,2022,21,São Paulo
11.0,VET,5,Aston Martin,9.0,Finished,26.183,0,0,2022,21,São Paulo
12.0,ZHO,24,Alfa Romeo,13.0,Finished,29.325,0,0,2022,21,São Paulo
13.0,MSC,47,Haas F1 Team,12.0,Finished,29.899,0,0,2022,21,São Paulo
14.0,GAS,10,AlphaTauri,10.0,Finished,31.867,0,0,2022,21,São Paulo
15.0,ALB,23,Williams,19.0,Finished,36.016,0,0,2022,21,São Paulo
16.0,LAT,6,Williams,18.0,Finished,37.038,0,0,2022,21,São Paulo
17.0,TSU,22,AlphaTauri,0.0,+1 Lap,,0,0,2022,21,São Paulo
18.0,NOR,4,McLaren,6.0,Gearbox,,0,0,2022,21,São Paulo
19.0,MAG,20,Haas F1 Team,8.0,Collision,,0,0,2022,21,São Paulo
20.0,RIC,3,McLaren,11.0,Collision,,0,0,2022,21,São Paulo
1.0,VER,1,Red Bull Racing,1.0,Finished,5265.914,0,0,2022,22,Yas Island
2.0,LEC,16,Ferrari,3.0,Finished,8.771,0,0,2022,22,Yas Island
3.0,PER,11,Red Bull Racing,2.0,Finished,10.093,0,0,2022,22,Yas Island
4.0,SAI,55,Ferrari,4.0,Finished,24.892,0,0,2022,22,Yas Island
5.0,RUS,63,Mercedes,6.0,Finished,35.888,0,0,2022,22,Yas Island
6.0,NOR,4,McLaren,7.0,Finished,56.234,0,0,2022,22,Yas Island
7.0,OCO,31,Alpine,8.0,Finished,57.24,0,0,2022,22,Yas Island
8.0,STR,18,Aston Martin,14.0,Finished,76.931,0,0,2022,22,Yas Island
9.0,RIC,3,McLaren,13.0,Finished,83.268,0,0,2022,22,Yas Island
10.0,VET,5,Aston Martin,9.0,Finished,83.898,0,0,2022,22,Yas Island
11.0,TSU,22,AlphaTauri,11.0,Finished,89.371,0,0,2022,22,Yas Island
12.0,ZHO,24,Alfa Romeo,15.0,+1 Lap,,0,0,2022,22,Yas Island
13.0,ALB,23,Williams,19.0,+1 Lap,,0,0,2022,22,Yas Island
14.0,GAS,10,AlphaTauri,17.0,+1 Lap,,0,0,2022,22,Yas Island
15.0,BOT,77,Alfa Romeo,18.0,+1 Lap,,0,0,2022,22,Yas Island
16.0,MSC,47,Haas F1 Team,12.0,+1 Lap,,0,0,2022,22,Yas Island
17.0,MAG,20,Haas F1 Team,16.0,+1 Lap,,0,0,2022,22,Yas Island
18.0,HAM,44,Mercedes,5.0,Hydraulics,,0,0,2022,22,Yas Island
19.0,LAT,6,Williams,20.0,Collision damage,,0,0,2022,22,Yas Island
20.0,ALO,14,Alpine,10.0,Water leak,,0,0,2022,22,Yas Island
