Position,Abbreviation,DriverNumber,TeamName,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Circuit
19.0,GAS,10,Toro Rosso,17.0,Brakes,0,Other,1,2018,16,Sochi
20.0,HAR,28,Toro Rosso,20.0,Brakes,0,Other,1,2018,16,Sochi
1.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2018,17,Suzuka
2.0,BOT,77,Mercedes,2.0,Finished,1,Finished,0,2018,17,Suzuka
3.0,VER,33,Red Bull Racing,3.0,Finished,1,Finished,0,2018,17,Suzuka
4.0,RIC,3,Red Bull Racing,15.0,Finished,1,Finished,0,2018,17,Suzuka
5.0,RAI,7,Ferrari,4.0,Finished,1,Finished,0,2018,17,Suzuka
6.0,VET,5,Ferrari,8.0,Finished,1,Finished,0,2018,17,Suzuka
7.0,PER,11,Racing Point,9.0,Finished,1,Finished,0,2018,17,Suzuka
8.0,GRO,8,Haas F1 Team,5.0,Finished,1,Finished,0,2018,17,Suzuka
9.0,OCO,31,Racing Point,11.0,Finished,1,Finished,0,2018,17,Suzuka
10.0,SAI,55,Renault,13.0,+1 Lap,0,Other,0,2018,17,Suzuka
11.0,GAS,10,Toro Rosso,7.0,+1 Lap,0,Other,0,2018,17,Suzuka
12.0,ERI,9,Sauber,20.0,+1 Lap,0,Other,0,2018,17,Suzuka
13.0,HAR,28,Toro Rosso,6.0,+1 Lap,0,Other,0,2018,17,Suzuka
14.0,ALO,14,McLaren,18.0,+1 Lap,0,Other,0,2018,17,Suzuka
15.0,VAN,2,McLaren,19.0,+1 Lap,0,Other,0,2018,17,Suzuka
16.0,SIR,35,Williams,17.0,+1 Lap,0,Other,0,2018,17,Suzuka
17.0,STR,18,Williams,14.0,+1 Lap,0,Other,0,2018,17,Suzuka
18.0,LEC,16,Sauber,10.0,Mechanical,0,Other,0,2018,17,Suzuka
19.0,HUL,27,Renault,16.0,Engine,0,Mechanical,0,2018,17,Suzuka
20.0,MAG,20,Haas F1 Team,12.0,Collision damage,0,Other,0,2018,17,Suzuka
1.0,RAI,7,Ferrari,2.0,Finished,1,Finished,0,2018,18,Austin
2.0,VER,33,Red Bull Racing,18.0,Finished,1,Finished,0,2018,18,Austin
3.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2018,18,Austin
4.0,VET,5,Ferrari,5.0,Finished,1,Finished,0,2018,18,Austin
5.0,BOT,77,Mercedes,3.0,Finished,1,Finished,0,2018,18,Austin
6.0,HUL,27,Renault,7.0,Finished,1,Finished,0,2018,18,Austin
7.0,SAI,55,Renault,11.0,Finished,1,Finished,0,2018,18,Austin
8.0,PER,11,Racing Point,10.0,Finished,1,Finished,0,2018,18,Austin
9.0,HAR,28,Toro Rosso,20.0,+1 Lap,0,Other,0,2018,18,Austin
10.0,ERI,9,Sauber,16.0,+1 Lap,0,Other,0,2018,18,Austin
11.0,VAN,2,McLaren,17.0,+1 Lap,0,Other,0,2018,18,Austin
12.0,GAS,10,Toro Rosso,19.0,+1 Lap,0,Other,0,2018,18,Austin
13.0,SIR,35,Williams,14.0,+1 Lap,0,Other,0,2018,18,Austin
14.0,STR,18,Williams,15.0,+2 Laps,0,Other,0,2018,18,Austin
15.0,LEC,16,Sauber,9.0,Collision damage,0,Other,0,2018,18,Austin
16.0,RIC,3,Red Bull Racing,4.0,Battery,0,Other,0,2018,18,Austin
17.0,GRO,8,Haas F1 Team,8.0,Collision damage,0,Other,0,2018,18,Austin
18.0,ALO,14,McLaren,13.0,Collision,0,Other,0,2018,18,Austin
19.0,OCO,31,Racing Point,6.0,Disqualified,0,Other,0,2018,18,Austin
20.0,MAG,20,Haas F1 Team,12.0,Disqualified,0,Other,0,2018,18,Austin
1.0,VER,33,Red Bull Racing,2.0,Finished,1,Finished,0,2018,19,Mexico City
2.0,VET,5,Ferrari,4.0,Finished,1,Finished,0,2018,19,Mexico City
3.0,RAI,7,Ferrari,6.0,Finished,1,Finished,0,2018,19,Mexico City
4.0,HAM,44,Mercedes,3.0,Finished,1,Finished,0,2018,19,Mexico City
5.0,BOT,77,Mercedes,5.0,+1 Lap,0,Other,0,2018,19,Mexico City
6.0,HUL,27,Renault,7.0,+2 Laps,0,Other,0,2018,19,Mexico City
7.0,LEC,16,Sauber,9.0,+2 Laps,0,Other,0,2018,19,Mexico City
8.0,VAN,2,McLaren,15.0,+2 Laps,0,Other,0,2018,19,Mexico City
9.0,ERI,9,Sauber,10.0,+2 Laps,0,Other,0,2018,19,Mexico City
10.0,GAS,10,Toro Rosso,20.0,+2 Laps,0,Other,0,2018,19,Mexico City
11.0,OCO,31,Racing Point,11.0,+2 Laps,0,Other,0,2018,19,Mexico City
12.0,STR,18,Williams,17.0,+2 Laps,0,Other,0,2018,19,Mexico City
13.0,SIR,35,Williams,19.0,+2 Laps,0,Other,0,2018,19,Mexico City
14.0,HAR,28,Toro Rosso,14.0,+2 Laps,0,Other,0,2018,19,Mexico City
15.0,MAG,20,Haas F1 Team,16.0,+2 Laps,0,Other,0,2018,19,Mexico City
16.0,GRO,8,Haas F1 Team,18.0,+3 Laps,0,Other,0,2018,19,Mexico City
17.0,RIC,3,Red Bull Racing,1.0,Engine,0,Mechanical,0,2018,19,Mexico City
18.0,PER,11,Racing Point,13.0,Brakes,0,Other,0,2018,19,Mexico City
19.0,SAI,55,Renault,8.0,Suspension,0,Other,0,2018,19,Mexico City
20.0,ALO,14,McLaren,12.0,Engine,0,Mechanical,0,2018,19,Mexico City
1.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2018,20,São Paulo
2.0,VER,33,Red Bull Racing,5.0,Finished,1,Finished,0,2018,20,São Paulo
3.0,RAI,7,Ferrari,4.0,Finished,1,Finished,0,2018,20,São Paulo
4.0,RIC,3,Red Bull Racing,11.0,Finished,1,Finished,0,2018,20,São Paulo
5.0,BOT,77,Mercedes,3.0,Finished,1,Finished,0,2018,20,São Paulo
6.0,VET,5,Ferrari,2.0,Finished,1,Finished,0,2018,20,São Paulo
7.0,LEC,16,Sauber,7.0,Finished,1,Finished,0,2018,20,São Paulo
8.0,GRO,8,Haas F1 Team,8.0,Finished,1,Finished,0,2018,20,São Paulo
9.0,MAG,20,Haas F1 Team,10.0,Finished,1,Finished,0,2018,20,São Paulo
10.0,PER,11,Racing Point,12.0,+1 Lap,0,Other,0,2018,20,São Paulo
11.0,HAR,28,Toro Rosso,16.0,+1 Lap,0,Other,0,2018,20,São Paulo
12.0,SAI,55,Renault,15.0,+1 Lap,0,Other,0,2018,20,São Paulo
13.0,GAS,10,Toro Rosso,9.0,+1 Lap,0,Other,0,2018,20,São Paulo
14.0,VAN,2,McLaren,20.0,+1 Lap,0,Other,0,2018,20,São Paulo
15.0,OCO,31,Racing Point,18.0,+1 Lap,0,Other,0,2018,20,São Paulo
16.0,SIR,35,Williams,14.0,+2 Laps,0,Other,0,2018,20,São Paulo
17.0,ALO,14,McLaren,17.0,+2 Laps,0,Other,0,2018,20,São Paulo
18.0,STR,18,Williams,19.0,+2 Laps,0,Other,0,2018,20,São Paulo
19.0,HUL,27,Renault,13.0,Overheating,0,Other,0,2018,20,São Paulo
20.0,ERI,9,Sauber,6.0,Collision,0,Other,0,2018,20,São Paulo
1.0,HAM,44,Mercedes,1.0,Finished,1,Finished,1,2018,21,Yas Marina
2.0,VET,5,Ferrari,3.0,Finished,1,Finished,1,2018,21,Yas Marina
3.0,VER,33,Red Bull Racing,6.0,Finished,1,Finished,1,2018,21,Yas Marina
4.0,RIC,3,Red Bull Racing,5.0,Finished,1,Finished,1,2018,21,Yas Marina
5.0,BOT,77,Mercedes,2.0,Finished,1,Finished,1,2018,21,Yas Marina
6.0,SAI,55,Renault,11.0,Finished,1,Finished,1,2018,21,Yas Marina
7.0,LEC,16,Sauber,8.0,Finished,1,Finished,1,2018,21,Yas Marina
8.0,PER,11,Racing Point,14.0,Finished,1,Finished,1,2018,21,Yas Marina
9.0,GRO,8,Haas F1 Team,7.0,+1 Lap,0,Other,1,2018,21,Yas Marina
10.0,MAG,20,Haas F1 Team,13.0,+1 Lap,0,Other,1,2018,21,Yas Marina
11.0,ALO,14,McLaren,15.0,+1 Lap,0,Other,1,2018,21,Yas Marina
12.0,HAR,28,Toro Rosso,16.0,+1 Lap,0,Other,1,2018,21,Yas Marina
13.0,STR,18,Williams,20.0,+1 Lap,0,Other,1,2018,21,Yas Marina
14.0,VAN,2,McLaren,18.0,+1 Lap,0,Other,1,2018,21,Yas Marina
15.0,SIR,35,Williams,19.0,+1 Lap,0,Other,1,2018,21,Yas Marina
16.0,GAS,10,Toro Rosso,17.0,Engine,0,Mechanical,1,2018,21,Yas Marina
17.0,OCO,31,Racing Point,9.0,Engine,0,Mechanical,1,2018,21,Yas Marina
18.0,ERI,9,Sauber,12.0,Power loss,0,Other,1,2018,21,Yas Marina
19.0,RAI,7,Ferrari,4.0,Power loss,0,Other,1,2018,21,Yas Marina
20.0,HUL,27,Renault,10.0,Collision,0,Other,1,2018,21,Yas Marina
